model_key,mileage,fuel,paint_color,car_type,price,sold_at,model_key_spaceless,model_index_inrange,MPower_yn,highMiles_yn,lowMiles_yn,superHighMiles_yn,fast_yn,condition
116,13022,diesel,brown,subcompact,13800,2018-03-01,116,116BMW,no,no,yes,no,no,new
120,74162,diesel,silver,subcompact,11400,2018-03-01,120,120BMW,no,no,yes,no,no,used
116,110749,diesel,grey,subcompact,10700,2018-04-01,116,116BMW,no,no,no,no,no,used
118,133991,petrol,black,subcompact,5500,2018-03-01,118,118BMW,no,no,no,no,no,used
116,199483,diesel,grey,subcompact,8000,2018-03-01,116,116BMW,no,yes,no,no,no,used
116,79420,diesel,orange,subcompact,13700,2018-03-01,116,116BMW,no,no,yes,no,no,used
116,6777,diesel,black,subcompact,11300,2018-03-01,116,116BMW,no,no,yes,no,no,new
118,165497,diesel,grey,subcompact,7900,2018-03-01,118,118BMW,no,yes,no,no,no,used
116,76016,diesel,blue,subcompact,14800,2018-06-01,116,116BMW,no,no,yes,no,no,used
116,79900,diesel,blue,subcompact,8300,2018-03-01,116,116BMW,no,no,yes,no,no,used
116,161818,diesel,white,subcompact,8500,2018-03-01,116,116BMW,no,yes,no,no,no,used
116,2399,diesel,white,subcompact,17300,2018-03-01,116,116BMW,no,no,yes,no,no,new
116,122426,diesel,black,subcompact,10600,2018-06-01,116,116BMW,no,no,no,no,no,used
116,181214,diesel,white,subcompact,9300,2018-03-01,116,116BMW,no,yes,no,no,no,used
i3,6572,hybrid_petrol,black,subcompact,28000,2018-03-01,i3,i3BMW,no,no,yes,no,no,new
116,143941,diesel,white,subcompact,9900,2018-04-01,116,116BMW,no,no,no,no,no,used
118,269389,diesel,grey,subcompact,3300,2018-04-01,118,118BMW,no,yes,no,no,no,used
116,190627,diesel,black,subcompact,8800,2018-04-01,116,116BMW,no,yes,no,no,no,used
116,43586,diesel,white,subcompact,12300,2018-04-01,116,116BMW,no,no,yes,no,no,new
116,164134,diesel,blue,subcompact,10200,2018-04-01,116,116BMW,no,yes,no,no,no,used
118,106956,diesel,grey,subcompact,11800,2018-04-01,118,118BMW,no,no,no,no,no,used
118,351046,diesel,grey,subcompact,3000,2018-04-01,118,118BMW,no,yes,no,yes,no,used
116,95873,diesel,blue,subcompact,10500,2018-04-01,116,116BMW,no,no,yes,no,no,used
116,223646,diesel,black,subcompact,5200,2018-04-01,116,116BMW,no,yes,no,no,no,used
114,75801,diesel,black,subcompact,15300,2018-04-01,114,114BMW,no,no,yes,no,no,used
116,146359,diesel,blue,subcompact,8000,2018-04-01,116,116BMW,no,no,no,no,no,used
118,270291,diesel,grey,subcompact,3300,2018-04-01,118,118BMW,no,yes,no,no,no,used
116,134364,diesel,grey,subcompact,7100,2018-04-01,116,116BMW,no,no,no,no,no,used
118,82374,diesel,blue,subcompact,12400,2018-05-01,118,118BMW,no,no,yes,no,no,used
114,25703,diesel,grey,subcompact,8200,2018-05-01,114,114BMW,no,no,yes,no,no,new
116,128856,diesel,grey,subcompact,3900,2018-05-01,116,116BMW,no,no,no,no,no,used
116,114439,diesel,silver,subcompact,9800,2018-05-01,116,116BMW,no,no,no,no,no,used
116,46036,diesel,black,subcompact,11800,2018-05-01,116,116BMW,no,no,yes,no,no,new
116,173110,diesel,blue,subcompact,8800,2018-05-01,116,116BMW,no,yes,no,no,no,used
116,144607,diesel,blue,subcompact,8300,2018-05-01,116,116BMW,no,no,no,no,no,used
116,20297,diesel,black,subcompact,16900,2018-05-01,116,116BMW,no,no,yes,no,no,new
118,44586,diesel,blue,subcompact,13000,2018-05-01,118,118BMW,no,no,yes,no,no,new
318,145215,diesel,silver,subcompact,2500,2018-05-01,318,318BMW,no,no,no,no,no,used
116,108038,diesel,black,subcompact,9900,2018-05-01,116,116BMW,no,no,no,no,no,used
116,137773,diesel,black,subcompact,10900,2018-05-01,116,116BMW,no,no,no,no,no,used
118,181781,diesel,grey,subcompact,9500,2018-05-01,118,118BMW,no,yes,no,no,no,used
116,149302,diesel,black,subcompact,9200,2018-05-01,116,116BMW,no,no,no,no,no,used
116,156180,diesel,blue,subcompact,8900,2018-05-01,116,116BMW,no,yes,no,no,no,used
118,170287,diesel,silver,subcompact,5700,2018-05-01,118,118BMW,no,yes,no,no,no,used
116,116214,diesel,blue,subcompact,8700,2018-05-01,116,116BMW,no,no,no,no,no,used
118,54093,diesel,black,subcompact,16300,2018-05-01,118,118BMW,no,no,yes,no,no,used
116,214982,diesel,black,subcompact,6100,2018-05-01,116,116BMW,no,yes,no,no,no,used
118,186916,diesel,grey,subcompact,4000,2018-05-01,118,118BMW,no,yes,no,no,no,used
116,106143,diesel,black,subcompact,10100,2018-05-01,116,116BMW,no,no,no,no,no,used
118,119724,diesel,grey,subcompact,9900,2018-06-01,118,118BMW,no,no,no,no,no,used
116,122215,diesel,black,subcompact,8600,2018-06-01,116,116BMW,no,no,no,no,no,used
116,76461,diesel,blue,subcompact,15600,2018-06-01,116,116BMW,no,no,yes,no,no,used
116,126423,diesel,black,subcompact,9800,2018-06-01,116,116BMW,no,no,no,no,no,used
116,131518,diesel,black,subcompact,7500,2018-06-01,116,116BMW,no,no,no,no,no,used
114,52198,petrol,black,subcompact,14300,2018-06-01,114,114BMW,no,no,yes,no,no,used
116,60126,diesel,silver,subcompact,11800,2018-06-01,116,116BMW,no,no,yes,no,no,used
118,1000376,diesel,black,subcompact,1400,2018-06-01,118,118BMW,no,yes,no,yes,no,used
116,48627,diesel,blue,subcompact,9600,2018-06-01,116,116BMW,no,no,yes,no,no,new
116,135855,diesel,grey,subcompact,10100,2018-06-01,116,116BMW,no,no,no,no,no,used
120,121721,diesel,blue,subcompact,14400,2018-06-01,120,120BMW,no,no,no,no,no,used
120,155752,diesel,silver,subcompact,11200,2018-06-01,120,120BMW,no,yes,no,no,no,used
118,169560,petrol,grey,subcompact,10200,2018-06-01,118,118BMW,no,yes,no,no,no,used
116,132937,diesel,black,subcompact,9200,2018-06-01,116,116BMW,no,no,no,no,no,used
320,243080,diesel,grey,subcompact,1100,2018-06-01,320,320BMW,no,yes,no,no,no,used
114,93921,diesel,white,subcompact,11200,2018-06-01,114,114BMW,no,no,yes,no,no,used
X5,14052,diesel,grey,suv,47000,2018-01-01,X5,X5BMW,no,no,yes,no,no,new
X3,130399,diesel,brown,suv,18200,2018-01-01,X3,X3BMW,no,no,no,no,no,used
X1,54157,diesel,white,suv,13100,2018-01-01,X1,X1BMW,no,no,yes,no,no,used
X1,121114,diesel,grey,suv,13100,2018-04-01,X1,X1BMW,no,no,no,no,no,used
X3,118846,diesel,black,suv,18700,2018-03-01,X3,X3BMW,no,no,no,no,no,used
X1,167417,diesel,white,suv,3600,2018-09-01,X1,X1BMW,no,yes,no,no,no,used
X1,61354,diesel,blue,suv,16900,2018-06-01,X1,X1BMW,no,no,yes,no,no,used
X1,93308,diesel,white,suv,13900,2018-08-01,X1,X1BMW,no,no,yes,no,no,used
X1,191906,diesel,silver,suv,9500,2018-06-01,X1,X1BMW,no,yes,no,no,no,used
X1,129815,diesel,blue,suv,11100,2018-08-01,X1,X1BMW,no,no,no,no,no,used
X1,63020,diesel,blue,suv,21700,2018-05-01,X1,X1BMW,no,no,yes,no,no,used
X1,52560,diesel,black,suv,12100,2018-06-01,X1,X1BMW,no,no,yes,no,no,used
X1,140814,diesel,black,suv,15500,2018-08-01,X1,X1BMW,no,no,no,no,no,used
X1,102499,diesel,white,suv,11800,2018-06-01,X1,X1BMW,no,no,no,no,no,used
X3,73086,diesel,black,suv,17500,2018-09-01,X3,X3BMW,no,no,yes,no,no,used
X3,49518,diesel,silver,suv,26500,2018-08-01,X3,X3BMW,no,no,yes,no,no,new
X3,92385,diesel,silver,suv,20200,2018-05-01,X3,X3BMW,no,no,yes,no,no,used
X1,170847,diesel,blue,suv,10900,2018-04-01,X1,X1BMW,no,yes,no,no,no,used
X1,84133,diesel,white,suv,11800,2018-07-01,X1,X1BMW,no,no,yes,no,no,used
X3,88233,diesel,silver,suv,16300,2018-03-01,X3,X3BMW,no,no,yes,no,no,used
X5,84803,diesel,white,suv,38000,2018-05-01,X5,X5BMW,no,no,yes,no,no,used
X1,155509,diesel,white,suv,12000,2018-07-01,X1,X1BMW,no,yes,no,no,no,used
X1,34767,diesel,orange,suv,14000,2018-05-01,X1,X1BMW,no,no,yes,no,no,new
X1,127454,diesel,white,suv,5500,2018-04-01,X1,X1BMW,no,no,no,no,no,used
X5,72677,diesel,grey,suv,23900,2018-04-01,X5,X5BMW,no,no,yes,no,no,used
X3,132344,diesel,silver,suv,18100,2018-06-01,X3,X3BMW,no,no,no,no,no,used
X3,89016,diesel,silver,suv,18000,2018-07-01,X3,X3BMW,no,no,yes,no,no,used
X1,82658,diesel,black,suv,16100,2018-03-01,X1,X1BMW,no,no,yes,no,no,used
X1,62663,diesel,white,suv,11900,2018-08-01,X1,X1BMW,no,no,yes,no,no,used
X3,104005,diesel,white,suv,15400,2018-03-01,X3,X3BMW,no,no,no,no,no,used
X3,75065,diesel,white,suv,20600,2018-08-01,X3,X3BMW,no,no,yes,no,no,used
X1,55307,diesel,blue,suv,9900,2018-03-01,X1,X1BMW,no,no,yes,no,no,used
X5,165461,diesel,grey,suv,30600,2018-07-01,X5,X5BMW,no,yes,no,no,no,used
X3,183815,diesel,black,suv,18300,2018-07-01,X3,X3BMW,no,yes,no,no,no,used
X1,71894,diesel,grey,suv,12400,2018-06-01,X1,X1BMW,no,no,yes,no,no,used
X3,141768,diesel,white,suv,16400,2018-08-01,X3,X3BMW,no,no,no,no,no,used
X1,68086,diesel,blue,suv,13200,2018-04-01,X1,X1BMW,no,no,yes,no,no,used
X4,111237,diesel,silver,suv,26300,2018-04-01,X4,X4BMW,no,no,no,no,no,used
X1,78420,diesel,blue,suv,17600,2018-03-01,X1,X1BMW,no,no,yes,no,no,used
X3,67967,diesel,grey,suv,18200,2018-04-01,X3,X3BMW,no,no,yes,no,no,used
X1,129631,diesel,blue,suv,13100,2018-09-01,X1,X1BMW,no,no,no,no,no,used
X1,82051,diesel,black,suv,15500,2018-04-01,X1,X1BMW,no,no,yes,no,no,used
X5,96038,diesel,grey,suv,42700,2018-06-01,X5,X5BMW,no,no,yes,no,no,used
X3,167323,diesel,grey,suv,15300,2018-04-01,X3,X3BMW,no,yes,no,no,no,used
X3,57435,diesel,silver,suv,26700,2018-07-01,X3,X3BMW,no,no,yes,no,no,used
X3,97364,diesel,white,suv,19300,2018-03-01,X3,X3BMW,no,no,yes,no,no,used
X6,83999,diesel,white,suv,35200,2018-06-01,X6,X6BMW,no,no,yes,no,no,used
X3,50098,diesel,grey,suv,14300,2018-02-01,X3,X3BMW,no,no,yes,no,no,used
X1,101815,diesel,grey,suv,9300,2018-03-01,X1,X1BMW,no,no,no,no,no,used
X1,113479,diesel,white,suv,12400,2018-08-01,X1,X1BMW,no,no,no,no,no,used
X1,113649,diesel,white,suv,12300,2018-03-01,X1,X1BMW,no,no,no,no,no,used
X1,153960,diesel,grey,suv,14400,2018-07-01,X1,X1BMW,no,yes,no,no,no,used
X3,98151,diesel,silver,suv,16900,2018-04-01,X3,X3BMW,no,no,yes,no,no,used
X1,161836,diesel,blue,suv,15800,2018-04-01,X1,X1BMW,no,yes,no,no,no,used
X1,116283,diesel,red,suv,12900,2018-08-01,X1,X1BMW,no,no,no,no,no,used
X1,113533,diesel,white,suv,13100,2018-06-01,X1,X1BMW,no,no,no,no,no,used
X3,99160,diesel,white,suv,17700,2018-03-01,X3,X3BMW,no,no,no,no,no,used
X1,89625,diesel,grey,suv,11300,2018-06-01,X1,X1BMW,no,no,yes,no,no,used
X1,124980,diesel,white,suv,14100,2018-07-01,X1,X1BMW,no,no,no,no,no,used
X1,44052,diesel,white,suv,15100,2018-07-01,X1,X1BMW,no,no,yes,no,no,new
X1,88662,diesel,black,suv,11300,2018-07-01,X1,X1BMW,no,no,yes,no,no,used
X3,26636,diesel,white,suv,27700,2018-08-01,X3,X3BMW,no,no,yes,no,no,new
X3,25831,diesel,white,suv,31100,2018-08-01,X3,X3BMW,no,no,yes,no,no,new
X1,58956,diesel,white,suv,17100,2018-05-01,X1,X1BMW,no,no,yes,no,no,used
X1,162683,diesel,white,suv,6000,2018-08-01,X1,X1BMW,no,yes,no,no,no,used
X3,136416,diesel,black,suv,17100,2018-03-01,X3,X3BMW,no,no,no,no,no,used
X3,142332,diesel,white,suv,27400,2018-03-01,X3,X3BMW,no,no,no,no,no,used
X3,181874,diesel,black,suv,21500,2018-06-01,X3,X3BMW,no,yes,no,no,no,used
X3,95391,diesel,white,suv,27700,2018-06-01,X3,X3BMW,no,no,yes,no,no,used
X1,104165,diesel,white,suv,12100,2018-04-01,X1,X1BMW,no,no,no,no,no,used
X1,143737,petrol,black,suv,13900,2018-01-01,X1,X1BMW,no,no,no,no,no,used
X1,161610,diesel,blue,suv,11800,2018-04-01,X1,X1BMW,no,yes,no,no,no,used
X3,131429,diesel,silver,suv,16800,2018-03-01,X3,X3BMW,no,no,no,no,no,used
X3,75605,diesel,black,suv,24100,2018-01-01,X3,X3BMW,no,no,yes,no,no,used
X5,148062,diesel,silver,suv,38100,2018-01-01,X5,X5BMW,no,no,no,no,no,used
X5,223269,diesel,grey,suv,13100,2018-01-01,X5,X5BMW,no,yes,no,no,no,used
X1,54754,diesel,white,suv,13600,2018-01-01,X1,X1BMW,no,no,yes,no,no,used
X5,45872,diesel,brown,suv,43700,2018-01-01,X5,X5BMW,no,no,yes,no,no,new
X3,115723,diesel,black,suv,15900,2018-03-01,X3,X3BMW,no,no,no,no,no,used
X1,145781,diesel,blue,suv,10200,2018-01-01,X1,X1BMW,no,no,no,no,no,used
X3,167966,diesel,grey,suv,14900,2018-03-01,X3,X3BMW,no,yes,no,no,no,used
X3,82906,diesel,silver,suv,19300,2018-03-01,X3,X3BMW,no,no,yes,no,no,used
X6 M,39725,diesel,black,suv,64300,2018-01-01,X6M,X6MBMW,yes,no,yes,no,yes,new
X1,150476,diesel,white,suv,3700,2018-01-01,X1,X1BMW,no,yes,no,no,no,used
X1,150863,diesel,white,suv,4900,2018-04-01,X1,X1BMW,no,yes,no,no,no,used
X1,47959,diesel,black,suv,14100,2018-07-01,X1,X1BMW,no,no,yes,no,no,new
X1,143161,diesel,grey,suv,11400,2018-01-01,X1,X1BMW,no,no,no,no,no,used
X3,99058,diesel,black,suv,25700,2018-01-01,X3,X3BMW,no,no,no,no,no,used
X3,107211,diesel,brown,suv,17800,2018-01-01,X3,X3BMW,no,no,no,no,no,used
X1,162933,diesel,brown,suv,12700,2018-09-01,X1,X1BMW,no,yes,no,no,no,used
X1,104402,diesel,grey,suv,12200,2018-01-01,X1,X1BMW,no,no,no,no,no,used
X6,130967,diesel,black,suv,21500,2018-03-01,X6,X6BMW,no,no,no,no,no,used
X3,121243,diesel,white,suv,18400,2018-01-01,X3,X3BMW,no,no,no,no,no,used
X1,119327,diesel,grey,suv,10900,2018-01-01,X1,X1BMW,no,no,no,no,no,used
X3,146333,diesel,black,suv,20800,2018-01-01,X3,X3BMW,no,no,no,no,no,used
X1,100343,diesel,grey,suv,14000,2018-01-01,X1,X1BMW,no,no,no,no,no,used
X3,153385,diesel,white,suv,23400,2018-01-01,X3,X3BMW,no,yes,no,no,no,used
X6,91572,diesel,blue,suv,33300,2018-06-01,X6,X6BMW,no,no,yes,no,no,used
X5,111036,diesel,black,suv,20800,2018-03-01,X5,X5BMW,no,no,no,no,no,used
X3,107625,diesel,white,suv,24000,2018-01-01,X3,X3BMW,no,no,no,no,no,used
X1,135073,diesel,black,suv,6300,2018-06-01,X1,X1BMW,no,no,no,no,no,used
X5,205709,diesel,brown,suv,19200,2018-01-01,X5,X5BMW,no,yes,no,no,no,used
X3,128384,diesel,blue,suv,16900,2018-01-01,X3,X3BMW,no,no,no,no,no,used
X5,252518,diesel,grey,suv,11600,2018-01-01,X5,X5BMW,no,yes,no,no,no,used
X1,134659,diesel,blue,suv,7700,2018-01-01,X1,X1BMW,no,no,no,no,no,used
X3,61969,diesel,black,suv,25100,2018-01-01,X3,X3BMW,no,no,yes,no,no,used
X5,86514,diesel,black,suv,42800,2018-07-01,X5,X5BMW,no,no,yes,no,no,used
X1,97107,diesel,black,suv,10100,2018-01-01,X1,X1BMW,no,no,yes,no,no,used
X3,158076,diesel,white,suv,14900,2018-01-01,X3,X3BMW,no,yes,no,no,no,used
X5 M,219372,diesel,black,suv,19800,2018-07-01,X5M,X5MBMW,yes,yes,no,no,no,used
X3,155927,diesel,brown,suv,16500,2018-01-01,X3,X3BMW,no,yes,no,no,no,used
X1,131443,diesel,brown,suv,8600,2018-01-01,X1,X1BMW,no,no,no,no,no,used
X6,116679,diesel,black,suv,33200,2018-01-01,X6,X6BMW,no,no,no,no,no,used
X3,91272,diesel,silver,suv,19600,2018-01-01,X3,X3BMW,no,no,yes,no,no,used
X3,184949,diesel,white,suv,22300,2018-01-01,X3,X3BMW,no,yes,no,no,no,used
X5,122759,diesel,silver,suv,33300,2018-02-01,X5,X5BMW,no,no,no,no,no,used
X1,128397,diesel,grey,suv,11700,2018-02-01,X1,X1BMW,no,no,no,no,no,used
X5,119245,diesel,black,suv,26100,2018-02-01,X5,X5BMW,no,no,no,no,no,used
X1,87798,diesel,blue,suv,17500,2018-02-01,X1,X1BMW,no,no,yes,no,no,used
X3,240375,diesel,black,suv,16200,2018-03-01,X3,X3BMW,no,yes,no,no,no,used
X3,216248,diesel,black,suv,5700,2018-02-01,X3,X3BMW,no,yes,no,no,no,used
X1,124463,diesel,black,suv,12400,2018-08-01,X1,X1BMW,no,no,no,no,no,used
X5 M,163188,diesel,silver,suv,29200,2018-02-01,X5M,X5MBMW,yes,yes,no,no,no,used
X3,25982,diesel,red,suv,27300,2018-02-01,X3,X3BMW,no,no,yes,no,no,new
X3,136107,diesel,white,suv,21100,2018-02-01,X3,X3BMW,no,no,no,no,no,used
X3,160044,diesel,silver,suv,12400,2018-02-01,X3,X3BMW,no,yes,no,no,no,used
X3,77851,diesel,white,suv,15900,2018-02-01,X3,X3BMW,no,no,yes,no,no,used
X3,71015,diesel,black,suv,26900,2018-02-01,X3,X3BMW,no,no,yes,no,no,used
X1,90482,diesel,black,suv,15800,2018-02-01,X1,X1BMW,no,no,yes,no,no,used
X3,179888,diesel,black,suv,17100,2018-06-01,X3,X3BMW,no,yes,no,no,no,used
X1,112563,diesel,beige,suv,10400,2018-02-01,X1,X1BMW,no,no,no,no,no,used
X5,114150,diesel,grey,suv,41600,2018-02-01,X5,X5BMW,no,no,no,no,no,used
X1,119493,diesel,grey,suv,11400,2018-02-01,X1,X1BMW,no,no,no,no,no,used
X5,272231,diesel,grey,suv,17600,2018-02-01,X5,X5BMW,no,yes,no,no,no,used
X5,134306,diesel,black,suv,33800,2018-02-01,X5,X5BMW,no,no,no,no,no,used
X5,126147,diesel,black,suv,17800,2018-02-01,X5,X5BMW,no,no,no,no,no,used
X3,44553,diesel,black,suv,12000,2018-02-01,X3,X3BMW,no,no,yes,no,no,new
X1,90792,diesel,blue,suv,13100,2018-02-01,X1,X1BMW,no,no,yes,no,no,used
X3,97370,diesel,black,suv,14500,2018-02-01,X3,X3BMW,no,no,yes,no,no,used
X3,175661,diesel,black,suv,6800,2018-02-01,X3,X3BMW,no,yes,no,no,no,used
X3,180232,diesel,brown,suv,6600,2018-02-01,X3,X3BMW,no,yes,no,no,no,used
X5,115149,diesel,black,suv,32500,2018-02-01,X5,X5BMW,no,no,no,no,no,used
X1,199082,diesel,grey,suv,9200,2018-02-01,X1,X1BMW,no,yes,no,no,no,used
X4,95351,diesel,grey,suv,28600,2018-02-01,X4,X4BMW,no,no,yes,no,no,used
X3,147500,diesel,black,suv,18000,2018-02-01,X3,X3BMW,no,no,no,no,no,used
X5 M,30663,diesel,grey,suv,41200,2018-03-01,X5M,X5MBMW,yes,no,yes,no,no,new
X5,97770,diesel,white,suv,41200,2018-02-01,X5,X5BMW,no,no,yes,no,no,used
X5,163887,diesel,blue,suv,38800,2018-03-01,X5,X5BMW,no,yes,no,no,no,used
X3,45190,petrol,silver,suv,29500,2018-02-01,X3,X3BMW,no,no,yes,no,no,new
X4,48988,diesel,blue,suv,34500,2018-02-01,X4,X4BMW,no,no,yes,no,no,new
X3,170061,diesel,silver,suv,11700,2018-06-01,X3,X3BMW,no,yes,no,no,no,used
X3,116226,diesel,grey,suv,15200,2018-03-01,X3,X3BMW,no,no,no,no,no,used
X1,99889,diesel,grey,suv,11900,2018-02-01,X1,X1BMW,no,no,no,no,no,used
X1,130057,diesel,brown,suv,10900,2018-02-01,X1,X1BMW,no,no,no,no,no,used
X3,15084,diesel,blue,suv,17700,2018-02-01,X3,X3BMW,no,no,yes,no,no,new
X4,87161,diesel,black,suv,28200,2018-03-01,X4,X4BMW,no,no,yes,no,no,used
X3,148468,diesel,white,suv,18900,2018-02-01,X3,X3BMW,no,no,no,no,no,used
X3,148359,diesel,black,suv,8000,2018-03-01,X3,X3BMW,no,no,no,no,no,used
X5,151757,diesel,black,suv,41900,2018-06-01,X5,X5BMW,no,yes,no,no,no,used
X6,110474,diesel,white,suv,36400,2018-02-01,X6,X6BMW,no,no,no,no,no,used
X3,185858,diesel,blue,suv,19100,2018-02-01,X3,X3BMW,no,yes,no,no,no,used
X1,171004,diesel,grey,suv,8900,2018-02-01,X1,X1BMW,no,yes,no,no,no,used
X5,230386,diesel,grey,suv,13700,2018-02-01,X5,X5BMW,no,yes,no,no,no,used
X3,153562,diesel,red,suv,18000,2018-07-01,X3,X3BMW,no,yes,no,no,no,used
X3,79831,diesel,grey,suv,26800,2018-02-01,X3,X3BMW,no,no,yes,no,no,used
X1,179288,diesel,white,suv,11900,2018-02-01,X1,X1BMW,no,yes,no,no,no,used
X3,124417,diesel,brown,suv,15600,2018-08-01,X3,X3BMW,no,no,no,no,no,used
X5,78156,diesel,black,suv,39900,2018-02-01,X5,X5BMW,no,no,yes,no,no,used
X1,145242,diesel,brown,suv,12100,2018-02-01,X1,X1BMW,no,no,no,no,no,used
X5,132652,diesel,blue,suv,20000,2018-02-01,X5,X5BMW,no,no,no,no,no,used
X5,64729,diesel,grey,suv,48200,2018-09-01,X5,X5BMW,no,no,yes,no,no,used
X5,76677,diesel,black,suv,30500,2018-02-01,X5,X5BMW,no,no,yes,no,no,used
X5,140179,diesel,white,suv,19900,2018-02-01,X5,X5BMW,no,no,no,no,no,used
X1,176457,diesel,blue,suv,10100,2018-02-01,X1,X1BMW,no,yes,no,no,no,used
X5,162511,diesel,black,suv,22100,2018-04-01,X5,X5BMW,no,yes,no,no,no,used
X1,153359,diesel,grey,suv,11000,2018-02-01,X1,X1BMW,no,yes,no,no,no,used
X3,207712,diesel,black,suv,4900,2018-02-01,X3,X3BMW,no,yes,no,no,no,used
X3,154992,diesel,black,suv,16900,2018-08-01,X3,X3BMW,no,yes,no,no,no,used
X3,177494,diesel,black,suv,16800,2018-02-01,X3,X3BMW,no,yes,no,no,no,used
X1,112687,diesel,silver,suv,16500,2018-02-01,X1,X1BMW,no,no,no,no,no,used
X4,50003,diesel,black,suv,36900,2018-04-01,X4,X4BMW,no,no,yes,no,no,used
X3,36420,diesel,grey,suv,27800,2018-02-01,X3,X3BMW,no,no,yes,no,no,new
X3,78087,diesel,black,suv,21700,2018-02-01,X3,X3BMW,no,no,yes,no,no,used
X5,18439,petrol,black,suv,43400,2018-02-01,X5,X5BMW,no,no,yes,no,no,new
X5,152584,diesel,blue,suv,34000,2018-02-01,X5,X5BMW,no,yes,no,no,no,used
X4,41099,diesel,red,suv,38100,2018-08-01,X4,X4BMW,no,no,yes,no,no,new
X1,126681,diesel,grey,suv,12500,2018-08-01,X1,X1BMW,no,no,no,no,no,used
X5,706,diesel,black,suv,41600,2018-02-01,X5,X5BMW,no,no,yes,no,no,new
X3,164621,diesel,white,suv,18100,2018-02-01,X3,X3BMW,no,yes,no,no,no,used
X1,135373,diesel,black,suv,10900,2018-02-01,X1,X1BMW,no,no,no,no,no,used
X3,182828,diesel,grey,suv,15600,2018-02-01,X3,X3BMW,no,yes,no,no,no,used
X3,180007,diesel,brown,suv,7000,2018-02-01,X3,X3BMW,no,yes,no,no,no,used
X1,122922,diesel,grey,suv,12600,2018-02-01,X1,X1BMW,no,no,no,no,no,used
X3,49808,diesel,white,suv,37200,2018-02-01,X3,X3BMW,no,no,yes,no,no,new
X4,174496,diesel,black,suv,30900,2018-02-01,X4,X4BMW,no,yes,no,no,no,used
X5,135595,diesel,black,suv,19900,2018-02-01,X5,X5BMW,no,no,no,no,no,used
X1,140710,diesel,black,suv,10500,2018-02-01,X1,X1BMW,no,no,no,no,no,used
X1,75800,diesel,brown,suv,11500,2018-08-01,X1,X1BMW,no,no,yes,no,no,used
X5,231522,diesel,grey,suv,13700,2018-02-01,X5,X5BMW,no,yes,no,no,no,used
X3,175174,diesel,grey,suv,25500,2018-02-01,X3,X3BMW,no,yes,no,no,no,used
X3,211183,diesel,brown,suv,18200,2018-02-01,X3,X3BMW,no,yes,no,no,no,used
X1,139839,diesel,black,suv,11900,2018-02-01,X1,X1BMW,no,no,no,no,no,used
X1,136333,diesel,black,suv,12800,2018-02-01,X1,X1BMW,no,no,no,no,no,used
X3,68202,diesel,grey,suv,16100,2018-04-01,X3,X3BMW,no,no,yes,no,no,used
X5,169545,diesel,grey,suv,31800,2018-02-01,X5,X5BMW,no,yes,no,no,no,used
X5,114553,diesel,brown,suv,25700,2018-02-01,X5,X5BMW,no,no,no,no,no,used
X1,170838,diesel,silver,suv,13100,2018-02-01,X1,X1BMW,no,yes,no,no,no,used
X5,69324,diesel,black,suv,37700,2018-07-01,X5,X5BMW,no,no,yes,no,no,used
X3,152889,diesel,white,suv,22700,2018-03-01,X3,X3BMW,no,yes,no,no,no,used
X5,40388,diesel,black,suv,44000,2018-02-01,X5,X5BMW,no,no,yes,no,no,new
X1,160479,diesel,black,suv,11200,2018-02-01,X1,X1BMW,no,yes,no,no,no,used
X1,203030,diesel,black,suv,11600,2018-02-01,X1,X1BMW,no,yes,no,no,no,used
X1,180263,diesel,white,suv,19600,2018-02-01,X1,X1BMW,no,yes,no,no,no,used
X3,170671,diesel,brown,suv,15200,2018-02-01,X3,X3BMW,no,yes,no,no,no,used
